ROUTE_ID,FROM_MEASURE,TO_MEASURE,PROJ_GRP,YEAR,LIN_FORECAST
0006,0.0,46.04,Since 1981,1981,465
0006,0.0,46.04,Since 1981,2023,357
0006,0.0,46.04,Since 1981,2028,344
0006,0.0,46.04,Since 1981,2032,334
0006,0.0,46.04,Since 1981,2042,308
0006,0.0,46.04,Since 1981,2050,288
0006,46.04,77.56,Since 1981,1981,472
0006,46.04,77.56,Since 1981,2023,342
0006,46.04,77.56,Since 1981,2028,327
0006,46.04,77.56,Since 1981,2032,314
0006,46.04,77.56,Since 1981,2042,283
0006,46.04,77.56,Since 1981,2050,259
0006,77.56,82.9,Since 1981,1981,619
0006,77.56,82.9,Since 1981,2023,453
0006,77.56,82.9,Since 1981,2028,433
0006,77.56,82.9,Since 1981,2032,417
0006,77.56,82.9,Since 1981,2042,377
0006,77.56,82.9,Since 1981,2050,346
0006,82.9,83.91,Since 1981,1981,1986
0006,82.9,83.91,Since 1981,2023,1989
0006,82.9,83.91,Since 1981,2028,1990
0006,82.9,83.91,Since 1981,2032,1990
0006,82.9,83.91,Since 1981,2042,1991
0006,82.9,83.91,Since 1981,2050,1991
0006,83.91,87.69,Since 1981,1981,3298
0006,83.91,87.69,Since 1981,2023,3370
0006,83.91,87.69,Since 1981,2028,3379
0006,83.91,87.69,Since 1981,2032,3386
0006,83.91,87.69,Since 1981,2042,3403
0006,83.91,87.69,Since 1981,2050,3416
0006,87.69,89.42,Since 1981,1981,6259
0006,87.69,89.42,Since 1981,2023,5072
0006,87.69,89.42,Since 1981,2028,4930
0006,87.69,89.42,Since 1981,2032,4817
0006,87.69,89.42,Since 1981,2042,4534
0006,87.69,89.42,Since 1981,2050,4308
0006,89.42,93.87,Since 1981,1981,7093
0006,89.42,93.87,Since 1981,2023,2060
0006,89.42,93.87,Since 1981,2028,1460
0006,89.42,93.87,Since 1981,2032,981
0006,89.42,93.87,Since 1981,2042,-217
0006,89.42,93.87,Since 1981,2050,-1176
0006,93.87,99.74,Since 1981,1981,2927
0006,93.87,99.74,Since 1981,2023,3100
0006,93.87,99.74,Since 1981,2028,3121
0006,93.87,99.74,Since 1981,2032,3137
0006,93.87,99.74,Since 1981,2042,3178
0006,93.87,99.74,Since 1981,2050,3211
0006,99.74,104.43,Since 1981,1981,2504
0006,99.74,104.43,Since 1981,2023,1638
0006,99.74,104.43,Since 1981,2028,1535
0006,99.74,104.43,Since 1981,2032,1452
0006,99.74,104.43,Since 1981,2042,1246
0006,99.74,104.43,Since 1981,2050,1081
0006,104.43,105.31,Since 1981,1981,2226
0006,104.43,105.31,Since 1981,2023,2146
0006,104.43,105.31,Since 1981,2028,2136
0006,104.43,105.31,Since 1981,2032,2129
0006,104.43,105.31,Since 1981,2042,2110
0006,104.43,105.31,Since 1981,2050,2094
0006,105.31,121.51,Since 1981,1981,1534
0006,105.31,121.51,Since 1981,2023,730
0006,105.31,121.51,Since 1981,2028,635
0006,105.31,121.51,Since 1981,2032,558
0006,105.31,121.51,Since 1981,2042,367
0006,105.31,121.51,Since 1981,2050,214
0006,121.51,136.74,Since 1981,1981,989
0006,121.51,136.74,Since 1981,2023,741
0006,121.51,136.74,Since 1981,2028,712
0006,121.51,136.74,Since 1981,2032,688
0006,121.51,136.74,Since 1981,2042,629
0006,121.51,136.74,Since 1981,2050,582
0006,136.74,138.46,Since 1981,1981,1012
0006,136.74,138.46,Since 1981,2023,693
0006,136.74,138.46,Since 1981,2028,655
0006,136.74,138.46,Since 1981,2032,625
0006,136.74,138.46,Since 1981,2042,549
0006,136.74,138.46,Since 1981,2050,488
0006,138.46,139.92,Since 1981,1981,947
0006,138.46,139.92,Since 1981,2023,936
0006,138.46,139.92,Since 1981,2028,935
0006,138.46,139.92,Since 1981,2032,934
0006,138.46,139.92,Since 1981,2042,931
0006,138.46,139.92,Since 1981,2050,929
0006,139.92,140.35,Since 1981,1981,1691
0006,139.92,140.35,Since 1981,2023,1225
0006,139.92,140.35,Since 1981,2028,1170
0006,139.92,140.35,Since 1981,2032,1126
0006,139.92,140.35,Since 1981,2042,1015
0006,139.92,140.35,Since 1981,2050,926
0006,140.35,141.04,Since 1981,1981,1590
0006,140.35,141.04,Since 1981,2023,1749
0006,140.35,141.04,Since 1981,2028,1768
0006,140.35,141.04,Since 1981,2032,1783
0006,140.35,141.04,Since 1981,2042,1821
0006,140.35,141.04,Since 1981,2050,1851
0006,141.04,149.95,Since 1981,1981,921
0006,141.04,149.95,Since 1981,2023,1570
0006,141.04,149.95,Since 1981,2028,1647
0006,141.04,149.95,Since 1981,2032,1709
0006,141.04,149.95,Since 1981,2042,1863
0006,141.04,149.95,Since 1981,2050,1986
0006,149.95,152.6,Since 1981,1981,1105
0006,149.95,152.6,Since 1981,2023,2582
0006,149.95,152.6,Since 1981,2028,2758
0006,149.95,152.6,Since 1981,2032,2899
0006,149.95,152.6,Since 1981,2042,3250
0006,149.95,152.6,Since 1981,2050,3532
0006,152.6,152.91,Since 1981,1981,1983
0006,152.6,152.91,Since 1981,2023,2465
0006,152.6,152.91,Since 1981,2028,2523
0006,152.6,152.91,Since 1981,2032,2569
0006,152.6,152.91,Since 1981,2042,2683
0006,152.6,152.91,Since 1981,2050,2775
0006,152.91,156.04,Since 1981,1981,1652
0006,152.91,156.04,Since 1981,2023,3682
0006,152.91,156.04,Since 1981,2028,3924
0006,152.91,156.04,Since 1981,2032,4117
0006,152.91,156.04,Since 1981,2042,4601
0006,152.91,156.04,Since 1981,2050,4987
0006,156.04,159.32,Since 1981,1981,1591
0006,156.04,159.32,Since 1981,2023,5408
0006,156.04,159.32,Since 1981,2028,5862
0006,156.04,159.32,Since 1981,2032,6226
0006,156.04,159.32,Since 1981,2042,7134
0006,156.04,159.32,Since 1981,2050,7861
0006,159.32,159.77,Since 1981,1981,2585
0006,159.32,159.77,Since 1981,2023,7605
0006,159.32,159.77,Since 1981,2028,8203
0006,159.32,159.77,Since 1981,2032,8681
0006,159.32,159.77,Since 1981,2042,9877
0006,159.32,159.77,Since 1981,2050,10833
0006,159.77,160.33,Since 1981,1981,5000
0006,159.77,160.33,Since 1981,2023,14492
0006,159.77,160.33,Since 1981,2028,15622
0006,159.77,160.33,Since 1981,2032,16526
0006,159.77,160.33,Since 1981,2042,18786
0006,159.77,160.33,Since 1981,2050,20594
0006,160.33,160.62,Since 1981,1981,3387
0006,160.33,160.62,Since 1981,2023,21074
0006,160.33,160.62,Since 1981,2028,23179
0006,160.33,160.62,Since 1981,2032,24864
0006,160.33,160.62,Since 1981,2042,29075
0006,160.33,160.62,Since 1981,2050,32444
0006,173.5,174.07,Since 1981,1981,2868
0006,173.5,174.07,Since 1981,2023,35396
0006,173.5,174.07,Since 1981,2028,39268
0006,173.5,174.07,Since 1981,2032,42366
0006,173.5,174.07,Since 1981,2042,50111
0006,173.5,174.07,Since 1981,2050,56307
0006,174.07,174.94,Since 1981,1981,1416
0006,174.07,174.94,Since 1981,2023,33017
0006,174.07,174.94,Since 1981,2028,36779
0006,174.07,174.94,Since 1981,2032,39789
0006,174.07,174.94,Since 1981,2042,47313
0006,174.07,174.94,Since 1981,2050,53332
0006,174.94,177.29,Since 1981,1981,2410
0006,174.94,177.29,Since 1981,2023,23446
0006,174.94,177.29,Since 1981,2028,25951
0006,174.94,177.29,Since 1981,2032,27954
0006,174.94,177.29,Since 1981,2042,32963
0006,174.94,177.29,Since 1981,2050,36970
0006,177.29,178.04,Since 1981,1981,2816
0006,177.29,178.04,Since 1981,2023,14644
0006,177.29,178.04,Since 1981,2028,16052
0006,177.29,178.04,Since 1981,2032,17179
0006,177.29,178.04,Since 1981,2042,19995
0006,177.29,178.04,Since 1981,2050,22248
0006,178.04,187.57,Since 1981,1981,5511
0006,178.04,187.57,Since 1981,2023,12114
0006,178.04,187.57,Since 1981,2028,12900
0006,178.04,187.57,Since 1981,2032,13529
0006,178.04,187.57,Since 1981,2042,15101
0006,178.04,187.57,Since 1981,2050,16359
0006,187.57,194.88,Since 1981,1981,3438
0006,187.57,194.88,Since 1981,2023,9590
0006,187.57,194.88,Since 1981,2028,10322
0006,187.57,194.88,Since 1981,2032,10908
0006,187.57,194.88,Since 1981,2042,12373
0006,187.57,194.88,Since 1981,2050,13545
0006,194.88,211.27,Since 1981,1981,3456
0006,194.88,211.27,Since 1981,2023,9477
0006,194.88,211.27,Since 1981,2028,10194
0006,194.88,211.27,Since 1981,2032,10767
0006,194.88,211.27,Since 1981,2042,12201
0006,194.88,211.27,Since 1981,2050,13348
0006,211.27,216.29,Since 1981,1981,3229
0006,211.27,216.29,Since 1981,2023,9458
0006,211.27,216.29,Since 1981,2028,10199
0006,211.27,216.29,Since 1981,2032,10793
0006,211.27,216.29,Since 1981,2042,12276
0006,211.27,216.29,Since 1981,2050,13462
0006,216.29,230.09,Since 1981,1981,3632
0006,216.29,230.09,Since 1981,2023,8144
0006,216.29,230.09,Since 1981,2028,8682
0006,216.29,230.09,Since 1981,2032,9111
0006,216.29,230.09,Since 1981,2042,10186
0006,216.29,230.09,Since 1981,2050,11045
0006,230.09,232.51,Since 1981,1981,4374
0006,230.09,232.51,Since 1981,2023,10310
0006,230.09,232.51,Since 1981,2028,11017
0006,230.09,232.51,Since 1981,2032,11582
0006,230.09,232.51,Since 1981,2042,12996
0006,230.09,232.51,Since 1981,2050,14126
0006,232.51,232.8,Since 1981,1981,7077
0006,232.51,232.8,Since 1981,2023,10837
0006,232.51,232.8,Since 1981,2028,11284
0006,232.51,232.8,Since 1981,2032,11642
0006,232.51,232.8,Since 1981,2042,12537
0006,232.51,232.8,Since 1981,2050,13254
0006,232.8,233.47,Since 1981,1981,9508
0006,232.8,233.47,Since 1981,2023,14659
0006,232.8,233.47,Since 1981,2028,15273
0006,232.8,233.47,Since 1981,2032,15763
0006,232.8,233.47,Since 1981,2042,16989
0006,232.8,233.47,Since 1981,2050,17971
0006,233.47,235.98,Since 1981,1981,11243
0006,233.47,235.98,Since 1981,2023,14218
0006,233.47,235.98,Since 1981,2028,14572
0006,233.47,235.98,Since 1981,2032,14856
0006,233.47,235.98,Since 1981,2042,15564
0006,233.47,235.98,Since 1981,2050,16131
0006,235.98,236.4,Since 1981,1981,10956
0006,235.98,236.4,Since 1981,2023,12853
0006,235.98,236.4,Since 1981,2028,13079
0006,235.98,236.4,Since 1981,2032,13259
0006,235.98,236.4,Since 1981,2042,13711
0006,235.98,236.4,Since 1981,2050,14072
0006,236.4,240.08,Since 1981,1981,8388
0006,236.4,240.08,Since 1981,2023,13883
0006,236.4,240.08,Since 1981,2028,14537
0006,236.4,240.08,Since 1981,2032,15060
0006,236.4,240.08,Since 1981,2042,16368
0006,236.4,240.08,Since 1981,2050,17415
0006,240.08,241.32,Since 1981,1981,7269
0006,240.08,241.32,Since 1981,2023,12757
0006,240.08,241.32,Since 1981,2028,13410
0006,240.08,241.32,Since 1981,2032,13933
0006,240.08,241.32,Since 1981,2042,15240
0006,240.08,241.32,Since 1981,2050,16285
0006,241.32,242.62,Since 1981,1981,7351
0006,241.32,242.62,Since 1981,2023,14517
0006,241.32,242.62,Since 1981,2028,15370
0006,241.32,242.62,Since 1981,2032,16053
0006,241.32,242.62,Since 1981,2042,17759
0006,241.32,242.62,Since 1981,2050,19124
0006,242.62,246.68,Since 1981,1981,12363
0006,242.62,246.68,Since 1981,2023,11258
0006,242.62,246.68,Since 1981,2028,11126
0006,242.62,246.68,Since 1981,2032,11021
0006,242.62,246.68,Since 1981,2042,10758
0006,242.62,246.68,Since 1981,2050,10547
0006,246.68,249.54,Since 1981,1981,12937
0006,246.68,249.54,Since 1981,2023,9633
0006,246.68,249.54,Since 1981,2028,9240
0006,246.68,249.54,Since 1981,2032,8925
0006,246.68,249.54,Since 1981,2042,8139
0006,246.68,249.54,Since 1981,2050,7509
0006,249.54,256.24,Since 1981,1981,5371
0006,249.54,256.24,Since 1981,2023,8342
0006,249.54,256.24,Since 1981,2028,8696
0006,249.54,256.24,Since 1981,2032,8979
0006,249.54,256.24,Since 1981,2042,9686
0006,249.54,256.24,Since 1981,2050,10252
0006,256.24,278.29,Since 1981,1981,1759
0006,256.24,278.29,Since 1981,2023,6599
0006,256.24,278.29,Since 1981,2028,7175
0006,256.24,278.29,Since 1981,2032,7636
0006,256.24,278.29,Since 1981,2042,8788
0006,256.24,278.29,Since 1981,2050,9710
0006,278.29,300.55,Since 1981,1981,1895
0006,278.29,300.55,Since 1981,2023,6035
0006,278.29,300.55,Since 1981,2028,6528
0006,278.29,300.55,Since 1981,2032,6923
0006,278.29,300.55,Since 1981,2042,7909
0006,278.29,300.55,Since 1981,2050,8697
0007,0.0,0.31,Since 1981,1981,-7540
0007,0.0,0.31,Since 1981,2023,4127
0007,0.0,0.31,Since 1981,2028,5516
0007,0.0,0.31,Since 1981,2032,6627
0007,0.0,0.31,Since 1981,2042,9405
0007,0.0,0.31,Since 1981,2050,11627
0007,0.31,3.47,Since 1981,1981,-19304
0007,0.31,3.47,Since 1981,2023,7095
0007,0.31,3.47,Since 1981,2028,10238
0007,0.31,3.47,Since 1981,2032,12752
0007,0.31,3.47,Since 1981,2042,19037
0007,0.31,3.47,Since 1981,2050,24065
0007,3.47,6.15,Since 1981,1981,-16046
0007,3.47,6.15,Since 1981,2023,6718
0007,3.47,6.15,Since 1981,2028,9429
0007,3.47,6.15,Since 1981,2032,11597
0007,3.47,6.15,Since 1981,2042,17017
0007,3.47,6.15,Since 1981,2050,21353
0007,6.15,7.34,Since 1981,1981,-12079
0007,6.15,7.34,Since 1981,2023,4816
0007,6.15,7.34,Since 1981,2028,6827
0007,6.15,7.34,Since 1981,2032,8437
0007,6.15,7.34,Since 1981,2042,12459
0007,6.15,7.34,Since 1981,2050,15677
0007,7.34,10.56,Since 1981,1981,-15070
0007,7.34,10.56,Since 1981,2023,4164
0007,7.34,10.56,Since 1981,2028,6454
0007,7.34,10.56,Since 1981,2032,8286
0007,7.34,10.56,Since 1981,2042,12866
0007,7.34,10.56,Since 1981,2050,16529
0007,10.56,15.04,Since 1981,1981,-8001
0007,10.56,15.04,Since 1981,2023,3730
0007,10.56,15.04,Since 1981,2028,5126
0007,10.56,15.04,Since 1981,2032,6244
0007,10.56,15.04,Since 1981,2042,9036
0007,10.56,15.04,Since 1981,2050,11271
0007,15.04,18.0,Since 1981,1981,-27927
0007,15.04,18.0,Since 1981,2023,7872
0007,15.04,18.0,Since 1981,2028,12134
0007,15.04,18.0,Since 1981,2032,15543
0007,15.04,18.0,Since 1981,2042,24067
0007,15.04,18.0,Since 1981,2050,30886
0007,15.04,18.34,Since 1981,1981,6810
0007,15.04,18.34,Since 1981,2023,6810
0007,15.04,18.34,Since 1981,2028,6810
0007,15.04,18.34,Since 1981,2032,6810
0007,15.04,18.34,Since 1981,2042,6810
0007,15.04,18.34,Since 1981,2050,6810
0007,18.34,22.91,Since 1981,1981,5000
0007,18.34,22.91,Since 1981,2023,5000
0007,18.34,22.91,Since 1981,2028,5000
0007,18.34,22.91,Since 1981,2032,5000
0007,18.34,22.91,Since 1981,2042,5000
0007,18.34,22.91,Since 1981,2050,5000
0007,22.91,26.32,Since 1981,1981,5000
0007,22.91,26.32,Since 1981,2023,5000
0007,22.91,26.32,Since 1981,2028,5000
0007,22.91,26.32,Since 1981,2032,5000
0007,22.91,26.32,Since 1981,2042,5000
0007,22.91,26.32,Since 1981,2050,5000
0008,0.0,1.19,Since 1981,1981,32381
0008,0.0,1.19,Since 1981,2023,24205
0008,0.0,1.19,Since 1981,2028,23231
0008,0.0,1.19,Since 1981,2032,22453
0008,0.0,1.19,Since 1981,2042,20506
0008,0.0,1.19,Since 1981,2050,18949
0008,1.19,1.31,Since 1981,1981,42310
0008,1.19,1.31,Since 1981,2023,44202
0008,1.19,1.31,Since 1981,2028,44427
0008,1.19,1.31,Since 1981,2032,44607
0008,1.19,1.31,Since 1981,2042,45057
0008,1.19,1.31,Since 1981,2050,45418
0009,0.0,0.51,Since 1981,1981,1710
0009,0.0,0.51,Since 1981,2023,28907
0009,0.0,0.51,Since 1981,2028,32145
0009,0.0,0.51,Since 1981,2032,34735
0009,0.0,0.51,Since 1981,2042,41210
0009,0.0,0.51,Since 1981,2050,46391
0009,0.51,1.11,Since 1981,1981,1710
0009,0.51,1.11,Since 1981,2023,28907
0009,0.51,1.11,Since 1981,2028,32145
0009,0.51,1.11,Since 1981,2032,34735
0009,0.51,1.11,Since 1981,2042,41210
0009,0.51,1.11,Since 1981,2050,46391
0009,1.11,2.77,Since 1981,1981,841
0009,1.11,2.77,Since 1981,2023,30288
0009,1.11,2.77,Since 1981,2028,33794
0009,1.11,2.77,Since 1981,2032,36598
0009,1.11,2.77,Since 1981,2042,43610
0009,1.11,2.77,Since 1981,2050,49219
0009,2.77,9.78,Since 1981,1981,-948
0009,2.77,9.78,Since 1981,2023,36861
0009,2.77,9.78,Since 1981,2028,41362
0009,2.77,9.78,Since 1981,2032,44962
0009,2.77,9.78,Since 1981,2042,53964
0009,2.77,9.78,Since 1981,2050,61166
0009,9.78,10.89,Since 1981,1981,1343
0009,9.78,10.89,Since 1981,2023,32325
0009,9.78,10.89,Since 1981,2028,36014
0009,9.78,10.89,Since 1981,2032,38964
0009,9.78,10.89,Since 1981,2042,46341
0009,9.78,10.89,Since 1981,2050,52242
0009,10.89,11.38,Since 1981,1981,4573
0009,10.89,11.38,Since 1981,2023,18275
0009,10.89,11.38,Since 1981,2028,19907
0009,10.89,11.38,Since 1981,2032,21212
0009,10.89,11.38,Since 1981,2042,24474
0009,10.89,11.38,Since 1981,2050,27084
0009,11.38,12.46,Since 1981,1981,3461
0009,11.38,12.46,Since 1981,2023,17532
0009,11.38,12.46,Since 1981,2028,19207
0009,11.38,12.46,Since 1981,2032,20547
0009,11.38,12.46,Since 1981,2042,23897
0009,11.38,12.46,Since 1981,2050,26577
0009,12.46,12.65,Since 1981,1981,1635
0009,12.46,12.65,Since 1981,2023,7640
0009,12.46,12.65,Since 1981,2028,8355
0009,12.46,12.65,Since 1981,2032,8927
0009,12.46,12.65,Since 1981,2042,10356
0009,12.46,12.65,Since 1981,2050,11500
0009,12.65,18.59,Since 1981,1981,1923
0009,12.65,18.59,Since 1981,2023,4979
0009,12.65,18.59,Since 1981,2028,5343
0009,12.65,18.59,Since 1981,2032,5634
0009,12.65,18.59,Since 1981,2042,6362
0009,12.65,18.59,Since 1981,2050,6944
0009,18.59,27.87,Since 1981,1981,2777
0009,18.59,27.87,Since 1981,2023,2323
0009,18.59,27.87,Since 1981,2028,2269
0009,18.59,27.87,Since 1981,2032,2226
0009,18.59,27.87,Since 1981,2042,2118
0009,18.59,27.87,Since 1981,2050,2031
0009,27.87,30.1,Since 1981,1981,2722
0009,27.87,30.1,Since 1981,2023,2642
0009,27.87,30.1,Since 1981,2028,2632
0009,27.87,30.1,Since 1981,2032,2624
0009,27.87,30.1,Since 1981,2042,2605
0009,27.87,30.1,Since 1981,2050,2590
0009,30.1,32.69,Since 1981,1981,2099
0009,30.1,32.69,Since 1981,2023,5228
0009,30.1,32.69,Since 1981,2028,5601
0009,30.1,32.69,Since 1981,2032,5899
0009,30.1,32.69,Since 1981,2042,6644
0009,30.1,32.69,Since 1981,2050,7240
0009,44.8,57.11,Since 1981,1981,1483
0009,44.8,57.11,Since 1981,2023,582
0009,44.8,57.11,Since 1981,2028,475
0009,44.8,57.11,Since 1981,2032,389
0009,44.8,57.11,Since 1981,2042,175
0009,44.8,57.11,Since 1981,2050,3
0010,0.0,8.56,Since 1981,1981,-598
0010,0.0,8.56,Since 1981,2023,3608
0010,0.0,8.56,Since 1981,2028,4108
0010,0.0,8.56,Since 1981,2032,4509
0010,0.0,8.56,Since 1981,2042,5510
0010,0.0,8.56,Since 1981,2050,6311
0010,8.56,12.43,Since 1981,1981,-95
0010,8.56,12.43,Since 1981,2023,2407
0010,8.56,12.43,Since 1981,2028,2705
0010,8.56,12.43,Since 1981,2032,2943
0010,8.56,12.43,Since 1981,2042,3539
0010,8.56,12.43,Since 1981,2050,4016
0010,12.43,12.93,Since 1981,1981,210
0010,12.43,12.93,Since 1981,2023,2457
0010,12.43,12.93,Since 1981,2028,2725
0010,12.43,12.93,Since 1981,2032,2939
0010,12.43,12.93,Since 1981,2042,3474
0010,12.43,12.93,Since 1981,2050,3902
0010,12.93,26.75,Since 1981,1981,106
0010,12.93,26.75,Since 1981,2023,4768
0010,12.93,26.75,Since 1981,2028,5323
0010,12.93,26.75,Since 1981,2032,5767
0010,12.93,26.75,Since 1981,2042,6877
0010,12.93,26.75,Since 1981,2050,7765
0010,26.75,27.49,Since 1981,1981,2150
0010,26.75,27.49,Since 1981,2023,5743
0010,26.75,27.49,Since 1981,2028,6171
0010,26.75,27.49,Since 1981,2032,6513
0010,26.75,27.49,Since 1981,2042,7368
0010,26.75,27.49,Since 1981,2050,8053
0010,27.49,30.43,Since 1981,1981,2022
0010,27.49,30.43,Since 1981,2023,5371
0010,27.49,30.43,Since 1981,2028,5770
0010,27.49,30.43,Since 1981,2032,6089
0010,27.49,30.43,Since 1981,2042,6887
0010,27.49,30.43,Since 1981,2050,7525
0010,30.43,34.73,Since 1981,1981,1392
0010,30.43,34.73,Since 1981,2023,7067
0010,30.43,34.73,Since 1981,2028,7743
0010,30.43,34.73,Since 1981,2032,8283
0010,30.43,34.73,Since 1981,2042,9635
0010,30.43,34.73,Since 1981,2050,10716
0010,34.73,37.78,Since 1981,1981,2641
0010,34.73,37.78,Since 1981,2023,5239
0010,34.73,37.78,Since 1981,2028,5549
0010,34.73,37.78,Since 1981,2032,5796
0010,34.73,37.78,Since 1981,2042,6415
0010,34.73,37.78,Since 1981,2050,6910
0010,37.78,38.38,Since 1981,1981,4643
0010,37.78,38.38,Since 1981,2023,7602
0010,37.78,38.38,Since 1981,2028,7955
0010,37.78,38.38,Since 1981,2032,8237
0010,37.78,38.38,Since 1981,2042,8941
0010,37.78,38.38,Since 1981,2050,9505
0010,38.38,41.26,Since 1981,1981,2018
0010,38.38,41.26,Since 1981,2023,7019
0010,38.38,41.26,Since 1981,2028,7614
0010,38.38,41.26,Since 1981,2032,8091
0010,38.38,41.26,Since 1981,2042,9281
0010,38.38,41.26,Since 1981,2050,10234
0010,41.26,46.59,Since 1981,1981,5004
0010,41.26,46.59,Since 1981,2023,6814
0010,41.26,46.59,Since 1981,2028,7029
0010,41.26,46.59,Since 1981,2032,7202
0010,41.26,46.59,Since 1981,2042,7633
0010,41.26,46.59,Since 1981,2050,7977
0010,46.59,47.62,Since 1981,1981,7519
0010,46.59,47.62,Since 1981,2023,8124
0010,46.59,47.62,Since 1981,2028,8196
0010,46.59,47.62,Since 1981,2032,8253
0010,46.59,47.62,Since 1981,2042,8397
0010,46.59,47.62,Since 1981,2050,8513
0010,47.62,48.33,Since 1981,1981,5468
0010,47.62,48.33,Since 1981,2023,8118
0010,47.62,48.33,Since 1981,2028,8433
0010,47.62,48.33,Since 1981,2032,8686
0010,47.62,48.33,Since 1981,2042,9317
0010,47.62,48.33,Since 1981,2050,9822
0010,48.33,49.43,Since 1981,1981,3959
0010,48.33,49.43,Since 1981,2023,6726
0010,48.33,49.43,Since 1981,2028,7056
0010,48.33,49.43,Since 1981,2032,7319
0010,48.33,49.43,Since 1981,2042,7978
0010,48.33,49.43,Since 1981,2050,8505
0010,49.43,56.64,Since 1981,1981,3335
0010,49.43,56.64,Since 1981,2023,4786
0010,49.43,56.64,Since 1981,2028,4959
0010,49.43,56.64,Since 1981,2032,5097
0010,49.43,56.64,Since 1981,2042,5442
0010,49.43,56.64,Since 1981,2050,5719
0010,56.64,60.98,Since 1981,1981,3538
0010,56.64,60.98,Since 1981,2023,8448
0010,56.64,60.98,Since 1981,2028,9032
0010,56.64,60.98,Since 1981,2032,9500
0010,56.64,60.98,Since 1981,2042,10669
0010,56.64,60.98,Since 1981,2050,11604
0010,60.98,64.31,Since 1981,1981,4951
0010,60.98,64.31,Since 1981,2023,8925
0010,60.98,64.31,Since 1981,2028,9398
0010,60.98,64.31,Since 1981,2032,9777
0010,60.98,64.31,Since 1981,2042,10723
0010,60.98,64.31,Since 1981,2050,11480
0010,64.31,66.78,Since 1981,1981,4081
0010,64.31,66.78,Since 1981,2023,11610
0010,64.31,66.78,Since 1981,2028,12506
0010,64.31,66.78,Since 1981,2032,13223
0010,64.31,66.78,Since 1981,2042,15015
0010,64.31,66.78,Since 1981,2050,16449
0010,66.78,67.54,Since 1981,1981,7132
0010,66.78,67.54,Since 1981,2023,10269
0010,66.78,67.54,Since 1981,2028,10642
0010,66.78,67.54,Since 1981,2032,10941
0010,66.78,67.54,Since 1981,2042,11688
0010,66.78,67.54,Since 1981,2050,12285
0010,67.54,67.95,Since 1981,1981,7733
0010,67.54,67.95,Since 1981,2023,10900
0010,67.54,67.95,Since 1981,2028,11277
0010,67.54,67.95,Since 1981,2032,11579
0010,67.54,67.95,Since 1981,2042,12333
0010,67.54,67.95,Since 1981,2050,12936
0010,67.95,68.76,Since 1981,1981,10371
0010,67.95,68.76,Since 1981,2023,9947
0010,67.95,68.76,Since 1981,2028,9897
0010,67.95,68.76,Since 1981,2032,9856
0010,67.95,68.76,Since 1981,2042,9756
0010,67.95,68.76,Since 1981,2050,9675
0010,68.76,68.86,Since 1981,1981,7308
0010,68.76,68.86,Since 1981,2023,9950
0010,68.76,68.86,Since 1981,2028,10264
0010,68.76,68.86,Since 1981,2032,10516
0010,68.76,68.86,Since 1981,2042,11144
0010,68.76,68.86,Since 1981,2050,11648
0012,0.0,13.63,Since 1981,1981,1339
0012,0.0,13.63,Since 1981,2023,3080
0012,0.0,13.63,Since 1981,2028,3287
0012,0.0,13.63,Since 1981,2032,3453
0012,0.0,13.63,Since 1981,2042,3867
0012,0.0,13.63,Since 1981,2050,4199
0012,13.63,21.16,Since 1981,1981,933
0012,13.63,21.16,Since 1981,2023,2229
0012,13.63,21.16,Since 1981,2028,2384
0012,13.63,21.16,Since 1981,2032,2507
0012,13.63,21.16,Since 1981,2042,2816
0012,13.63,21.16,Since 1981,2050,3063
0012,21.16,21.76,Since 1981,1981,1003
0012,21.16,21.76,Since 1981,2023,1975
0012,21.16,21.76,Since 1981,2028,2091
0012,21.16,21.76,Since 1981,2032,2183
0012,21.16,21.76,Since 1981,2042,2415
0012,21.16,21.76,Since 1981,2050,2600
0012,21.76,25.76,Since 1981,1981,638
0012,21.76,25.76,Since 1981,2023,1792
0012,21.76,25.76,Since 1981,2028,1930
0012,21.76,25.76,Since 1981,2032,2040
0012,21.76,25.76,Since 1981,2042,2315
0012,21.76,25.76,Since 1981,2050,2535
0012,25.76,29.34,Since 1981,1981,826
0012,25.76,29.34,Since 1981,2023,1336
0012,25.76,29.34,Since 1981,2028,1396
0012,25.76,29.34,Since 1981,2032,1445
0012,25.76,29.34,Since 1981,2042,1566
0012,25.76,29.34,Since 1981,2050,1663
0012,29.34,59.16,Since 1981,1981,1080
0012,29.34,59.16,Since 1981,2023,1061
0012,29.34,59.16,Since 1981,2028,1059
0012,29.34,59.16,Since 1981,2032,1057
0012,29.34,59.16,Since 1981,2042,1052
0012,29.34,59.16,Since 1981,2050,1048
0012,59.16,60.02,Since 1981,1981,2118
0012,59.16,60.02,Since 1981,2023,1683
0012,59.16,60.02,Since 1981,2028,1631
0012,59.16,60.02,Since 1981,2032,1590
0012,59.16,60.02,Since 1981,2042,1486
0012,59.16,60.02,Since 1981,2050,1403
0012,60.02,60.6,Since 1981,1981,2092
0012,60.02,60.6,Since 1981,2023,1793
0012,60.02,60.6,Since 1981,2028,1758
0012,60.02,60.6,Since 1981,2032,1730
0012,60.02,60.6,Since 1981,2042,1659
0012,60.02,60.6,Since 1981,2050,1602
0012,60.6,64.6,Since 1981,1981,496
0012,60.6,64.6,Since 1981,2023,1178
