ROUTE_ID,FROM_MEASURE,TO_MEASURE,YEAR,AADT
0006,0.0,46.04,1981,325
0006,0.0,46.04,1982,335
0006,0.0,46.04,1983,430
0006,0.0,46.04,1984,580
0006,0.0,46.04,1985,585
0006,0.0,46.04,1986,585
0006,0.0,46.04,1987,595
0006,0.0,46.04,1989,400
0006,0.0,46.04,1990,420
0006,0.0,46.04,1991,425
0006,0.0,46.04,1992,445
0006,0.0,46.04,1993,465
0006,0.0,46.04,1994,505
0006,0.0,46.04,1995,530
0006,0.0,46.04,1996,350
0006,0.0,46.04,1997,365
0006,0.0,46.04,1998,385
0006,0.0,46.04,1999,430
0006,0.0,46.04,2000,430
0006,0.0,46.04,2001,310
0006,0.0,46.04,2002,320
0006,0.0,46.04,2003,315
0006,0.0,46.04,2004,535
0006,0.0,46.04,2005,430
0006,0.0,46.04,2006,440
0006,0.0,46.04,2007,285
0006,0.0,46.04,2008,345
0006,0.0,46.04,2009,355
0006,0.0,46.04,2010,340
0006,0.0,46.04,2011,330
0006,0.0,46.04,2012,325
0006,0.0,46.04,2013,330
0006,0.0,46.04,2014,350
0006,0.0,46.04,2015,375
0006,0.0,46.04,2016,399
0006,0.0,46.04,2017,409
0006,0.0,46.04,2018,412
0006,0.0,46.04,2019,415
0006,0.0,46.04,2020,430
0006,0.0,46.04,2021,474
0006,46.04,77.56,1981,325
0006,46.04,77.56,1982,335
0006,46.04,77.56,1983,430
0006,46.04,77.56,1984,580
0006,46.04,77.56,1985,585
0006,46.04,77.56,1986,585
0006,46.04,77.56,1987,595
0006,46.04,77.56,1989,400
0006,46.04,77.56,1990,420
0006,46.04,77.56,1991,425
0006,46.04,77.56,1992,445
0006,46.04,77.56,1993,465
0006,46.04,77.56,1994,505
0006,46.04,77.56,1995,530
0006,46.04,77.56,1996,350
0006,46.04,77.56,1997,365
0006,46.04,77.56,1998,385
0006,46.04,77.56,1999,430
0006,46.04,77.56,2000,430
0006,46.04,77.56,2001,310
0006,46.04,77.56,2002,320
0006,46.04,77.56,2003,315
0006,46.04,77.56,2004,535
0006,46.04,77.56,2005,430
0006,46.04,77.56,2006,440
0006,46.04,77.56,2007,285
0006,46.04,77.56,2008,345
0006,46.04,77.56,2009,355
0006,46.04,77.56,2010,355
0006,46.04,77.56,2011,340
0006,46.04,77.56,2012,340
0006,46.04,77.56,2013,340
0006,46.04,77.56,2014,360
0006,46.04,77.56,2015,390
0006,46.04,77.56,2016,412
0006,46.04,77.56,2017,366
0006,46.04,77.56,2018,369
0006,46.04,77.56,2019,372
0006,46.04,77.56,2020,385
0006,46.04,77.56,2021,424
0006,77.56,82.9,1981,520
0006,77.56,82.9,1982,535
0006,77.56,82.9,1983,630
0006,77.56,82.9,1984,780
0006,77.56,82.9,1985,790
0006,77.56,82.9,1986,790
0006,77.56,82.9,1987,800
0006,77.56,82.9,1989,440
0006,77.56,82.9,1990,460
0006,77.56,82.9,1991,465
0006,77.56,82.9,1992,485
0006,77.56,82.9,1993,505
0006,77.56,82.9,1994,550
0006,77.56,82.9,1995,575
0006,77.56,82.9,1996,575
0006,77.56,82.9,1997,600
0006,77.56,82.9,1998,635
0006,77.56,82.9,1999,680
0006,77.56,82.9,2000,680
0006,77.56,82.9,2001,510
0006,77.56,82.9,2002,320
0006,77.56,82.9,2003,315
0006,77.56,82.9,2004,535
0006,77.56,82.9,2005,540
0006,77.56,82.9,2006,550
0006,77.56,82.9,2007,285
0006,77.56,82.9,2008,345
0006,77.56,82.9,2009,550
0006,77.56,82.9,2010,545
0006,77.56,82.9,2011,525
0006,77.56,82.9,2012,420
0006,77.56,82.9,2013,420
0006,77.56,82.9,2014,450
0006,77.56,82.9,2015,480
0006,77.56,82.9,2016,512
0006,77.56,82.9,2017,525
0006,77.56,82.9,2018,529
0006,77.56,82.9,2019,533
0006,77.56,82.9,2020,552
0006,77.56,82.9,2021,609
0006,82.9,83.91,1982,1350
0006,82.9,83.91,1983,1450
0006,82.9,83.91,1984,1650
0006,82.9,83.91,1985,1675
0006,82.9,83.91,1986,1600
0006,82.9,83.91,1987,1525
0006,82.9,83.91,1988,1530
0006,82.9,83.91,1989,1540
0006,82.9,83.91,1990,1840
0006,82.9,83.91,1991,1930
0006,82.9,83.91,1992,1950
0006,82.9,83.91,1993,2125
0006,82.9,83.91,1994,2305
0006,82.9,83.91,1995,2415
0006,82.9,83.91,1996,3125
0006,82.9,83.91,1997,3255
0006,82.9,83.91,1998,3385
0006,82.9,83.91,1999,3470
0006,82.9,83.91,2000,3465
0006,82.9,83.91,2001,2945
0006,82.9,83.91,2002,3015
0006,82.9,83.91,2003,785
0006,82.9,83.91,2004,770
0006,82.9,83.91,2005,1915
0006,82.9,83.91,2006,1600
0006,82.9,83.91,2007,1670
0006,82.9,83.91,2008,1580
0006,82.9,83.91,2009,1645
0006,82.9,83.91,2010,1625
0006,82.9,83.91,2011,1575
0006,82.9,83.91,2012,1570
0006,82.9,83.91,2013,1575
0006,82.9,83.91,2014,1675
0006,82.9,83.91,2015,1800
0006,82.9,83.91,2016,1913
0006,82.9,83.91,2017,1961
0006,82.9,83.91,2018,1975
0006,82.9,83.91,2019,1991
0006,82.9,83.91,2020,2061
0006,82.9,83.91,2021,2272
0006,83.91,87.69,1982,2650
0006,83.91,87.69,1983,2750
0006,83.91,87.69,1984,3000
0006,83.91,87.69,1985,3050
0006,83.91,87.69,1986,2920
0006,83.91,87.69,1987,2790
0006,83.91,87.69,1988,2795
0006,83.91,87.69,1989,2670
0006,83.91,87.69,1990,2970
0006,83.91,87.69,1991,3570
0006,83.91,87.69,1992,3600
0006,83.91,87.69,1993,3835
0006,83.91,87.69,1994,4130
0006,83.91,87.69,1995,4325
0006,83.91,87.69,1996,4495
0006,83.91,87.69,1997,4680
0006,83.91,87.69,1998,4900
0006,83.91,87.69,1999,5075
0006,83.91,87.69,2000,5024
0006,83.91,87.69,2001,4460
0006,83.91,87.69,2002,4635
0006,83.91,87.69,2003,1330
0006,83.91,87.69,2004,1385
0006,83.91,87.69,2005,2215
0006,83.91,87.69,2006,2275
0006,83.91,87.69,2007,2335
0006,83.91,87.69,2008,2240
0006,83.91,87.69,2009,2275
0006,83.91,87.69,2010,2295
0006,83.91,87.69,2011,3240
0006,83.91,87.69,2012,3270
0006,83.91,87.69,2013,3340
0006,83.91,87.69,2014,3495
0006,83.91,87.69,2015,3660
0006,83.91,87.69,2016,3846
0006,83.91,87.69,2017,3468
0006,83.91,87.69,2018,3496
0006,83.91,87.69,2019,3573
0006,83.91,87.69,2020,3409
0006,83.91,87.69,2021,3852
0006,87.69,89.42,1981,6620
0006,87.69,89.42,1982,6950
0006,87.69,89.42,1983,7200
0006,87.69,89.42,1984,7500
0006,87.69,89.42,1985,7600
0006,87.69,89.42,1986,7275
0006,87.69,89.42,1987,6950
0006,87.69,89.42,1989,3690
0006,87.69,89.42,1990,4500
0006,87.69,89.42,1991,4950
0006,87.69,89.42,1992,4950
0006,87.69,89.42,1993,5275
0006,87.69,89.42,1994,5715
0006,87.69,89.42,1995,5985
0006,87.69,89.42,1996,6220
0006,87.69,89.42,1997,6475
0006,87.69,89.42,1998,6780
0006,87.69,89.42,1999,7025
0006,87.69,89.42,2000,6954
0006,87.69,89.42,2001,7030
0006,87.69,89.42,2002,7311
0006,87.69,89.42,2003,1875
0006,87.69,89.42,2004,1955
0006,87.69,89.42,2005,2785
0006,87.69,89.42,2006,4450
0006,87.69,89.42,2007,4660
0006,87.69,89.42,2008,5015
0006,87.69,89.42,2009,5090
0006,87.69,89.42,2010,5130
0006,87.69,89.42,2011,5050
0006,87.69,89.42,2012,5025
0006,87.69,89.42,2013,5135
0006,87.69,89.42,2014,5375
0006,87.69,89.42,2015,5625
0006,87.69,89.42,2016,5913
0006,87.69,89.42,2017,6108
0006,87.69,89.42,2018,6157
0006,87.69,89.42,2019,6292
0006,87.69,89.42,2020,6003
0006,87.69,89.42,2021,6783
0006,89.42,93.87,1981,6620
0006,89.42,93.87,1982,6950
0006,89.42,93.87,1983,7200
0006,89.42,93.87,1984,7500
0006,89.42,93.87,1985,7600
0006,89.42,93.87,1986,7275
0006,89.42,93.87,1987,6950
0006,89.42,93.87,1989,3690
0006,89.42,93.87,1990,4500
0006,89.42,93.87,1991,4950
0006,89.42,93.87,1992,4950
0006,89.42,93.87,1993,5275
0006,89.42,93.87,1994,5715
0006,89.42,93.87,1995,5985
0006,89.42,93.87,1996,6190
0006,89.42,93.87,1997,6435
0006,89.42,93.87,1998,6610
0006,89.42,93.87,1999,6845
0006,89.42,93.87,2000,6770
0006,89.42,93.87,2001,6835
0006,89.42,93.87,2002,7165
0006,89.42,93.87,2003,2000
0006,89.42,93.87,2004,2220
0006,89.42,93.87,2005,2295
0006,89.42,93.87,2006,2485
0006,89.42,93.87,2007,2770
0006,89.42,93.87,2008,2700
0006,89.42,93.87,2009,2745
0006,89.42,93.87,2010,2800
0006,89.42,93.87,2011,2790
0006,89.42,93.87,2012,2740
0006,89.42,93.87,2013,2780
0006,89.42,93.87,2014,2825
0006,89.42,93.87,2015,2995
0006,89.42,93.87,2016,3141
0006,89.42,93.87,2017,3223
0006,89.42,93.87,2018,3352
0006,89.42,93.87,2019,3392
0006,89.42,93.87,2020,3389
0006,89.42,93.87,2021,3633
0006,93.87,99.74,1981,1400
0006,93.87,99.74,1982,1470
0006,93.87,99.74,1983,1675
0006,93.87,99.74,1984,2175
0006,93.87,99.74,1985,2225
0006,93.87,99.74,1986,1900
0006,93.87,99.74,1987,1575
0006,93.87,99.74,1989,2895
0006,93.87,99.74,1990,3400
0006,93.87,99.74,1991,3570
0006,93.87,99.74,1992,3600
0006,93.87,99.74,1993,3835
0006,93.87,99.74,1994,4135
0006,93.87,99.74,1995,4185
0006,93.87,99.74,1996,4330
0006,93.87,99.74,1997,4500
0006,93.87,99.74,1998,4625
0006,93.87,99.74,1999,4790
0006,93.87,99.74,2000,4735
0006,93.87,99.74,2001,4780
0006,93.87,99.74,2002,5015
0006,93.87,99.74,2003,1800
0006,93.87,99.74,2004,2520
0006,93.87,99.74,2005,2605
0006,93.87,99.74,2006,2825
0006,93.87,99.74,2007,2840
0006,93.87,99.74,2008,2770
0006,93.87,99.74,2009,2435
0006,93.87,99.74,2010,2480
0006,93.87,99.74,2011,2470
0006,93.87,99.74,2012,2425
0006,93.87,99.74,2013,2505
0006,93.87,99.74,2014,2545
0006,93.87,99.74,2015,2695
0006,93.87,99.74,2016,2827
0006,93.87,99.74,2017,2633
0006,93.87,99.74,2018,2738
0006,93.87,99.74,2019,2771
0006,93.87,99.74,2020,2768
0006,93.87,99.74,2021,2967
0006,99.74,104.43,1981,1400
0006,99.74,104.43,1982,1470
0006,99.74,104.43,1983,1675
0006,99.74,104.43,1984,1975
0006,99.74,104.43,1985,2025
0006,99.74,104.43,1986,1725
0006,99.74,104.43,1987,1425
0006,99.74,104.43,1988,1430
0006,99.74,104.43,1989,1450
0006,99.74,104.43,1990,2555
0006,99.74,104.43,1991,2575
0006,99.74,104.43,1992,2650
0006,99.74,104.43,1993,2780
0006,99.74,104.43,1994,3000
0006,99.74,104.43,1995,3035
0006,99.74,104.43,1996,3140
0006,99.74,104.43,1997,3265
0006,99.74,104.43,1998,3355
0006,99.74,104.43,1999,3475
0006,99.74,104.43,2000,3435
0006,99.74,104.43,2001,3470
0006,99.74,104.43,2002,3626
0006,99.74,104.43,2003,1545
0006,99.74,104.43,2004,2520
0006,99.74,104.43,2005,2605
0006,99.74,104.43,2006,2825
0006,99.74,104.43,2007,1800
0006,99.74,104.43,2008,1755
0006,99.74,104.43,2009,1785
0006,99.74,104.43,2010,1820
0006,99.74,104.43,2011,2080
0006,99.74,104.43,2012,1035
0006,99.74,104.43,2013,1070
0006,99.74,104.43,2014,1090
0006,99.74,104.43,2015,1150
0006,99.74,104.43,2016,1208
0006,99.74,104.43,2017,1239
0006,99.74,104.43,2018,1289
0006,99.74,104.43,2019,1304
0006,99.74,104.43,2020,1303
0006,99.74,104.43,2021,1397
0006,104.43,105.31,1981,1670
0006,104.43,105.31,1982,1725
0006,104.43,105.31,1983,1925
0006,104.43,105.31,1984,1975
0006,104.43,105.31,1985,2025
0006,104.43,105.31,1986,1725
0006,104.43,105.31,1987,1425
0006,104.43,105.31,1988,1430
0006,104.43,105.31,1989,1450
0006,104.43,105.31,1990,2555
0006,104.43,105.31,1991,2575
0006,104.43,105.31,1992,2650
0006,104.43,105.31,1993,2780
0006,104.43,105.31,1994,3000
0006,104.43,105.31,1995,3035
0006,104.43,105.31,1996,3140
0006,104.43,105.31,1997,3265
0006,104.43,105.31,1998,3355
0006,104.43,105.31,1999,3475
0006,104.43,105.31,2000,3435
0006,104.43,105.31,2001,3470
0006,104.43,105.31,2002,3626
0006,104.43,105.31,2003,1087
0006,104.43,105.31,2004,1140
0006,104.43,105.31,2005,1160
0006,104.43,105.31,2006,1260
0006,104.43,105.31,2007,1270
0006,104.43,105.31,2008,1235
0006,104.43,105.31,2009,1255
0006,104.43,105.31,2010,1905
0006,104.43,105.31,2011,1900
0006,104.43,105.31,2012,1865
0006,104.43,105.31,2013,1930
0006,104.43,105.31,2014,1960
0006,104.43,105.31,2015,2075
0006,104.43,105.31,2016,2177
0006,104.43,105.31,2017,2234
0006,104.43,105.31,2018,2323
0006,104.43,105.31,2019,2351
0006,104.43,105.31,2020,2349
0006,104.43,105.31,2021,2518
0006,105.31,121.51,1981,625
0006,105.31,121.51,1982,645
0006,105.31,121.51,1983,850
0006,105.31,121.51,1984,1125
0006,105.31,121.51,1985,1175
0006,105.31,121.51,1986,1000
0006,105.31,121.51,1987,825
0006,105.31,121.51,1988,770
0006,105.31,121.51,1989,770
0006,105.31,121.51,1990,1705
0006,105.31,121.51,1991,1720
0006,105.31,121.51,1992,1800
0006,105.31,121.51,1993,1865
0006,105.31,121.51,1994,2010
0006,105.31,121.51,1995,2035
0006,105.31,121.51,1996,2090
0006,105.31,121.51,1997,2120
0006,105.31,121.51,1998,2180
0006,105.31,121.51,1999,2390
0006,105.31,121.51,2000,2415
0006,105.31,121.51,2001,2515
0006,105.31,121.51,2002,2605
0006,105.31,121.51,2003,759
0006,105.31,121.51,2004,750
0006,105.31,121.51,2005,545
0006,105.31,121.51,2006,545
0006,105.31,121.51,2007,375
0006,105.31,121.51,2008,365
0006,105.31,121.51,2009,595
0006,105.31,121.51,2010,605
0006,105.31,121.51,2011,595
0006,105.31,121.51,2012,585
0006,105.31,121.51,2013,605
0006,105.31,121.51,2014,615
0006,105.31,121.51,2015,650
0006,105.31,121.51,2016,683
0006,105.31,121.51,2017,701
0006,105.31,121.51,2018,729
0006,105.31,121.51,2019,738
0006,105.31,121.51,2020,737
0006,105.31,121.51,2021,790
0006,121.51,136.74,1981,575
0006,121.51,136.74,1982,595
0006,121.51,136.74,1983,900
0006,121.51,136.74,1984,1175
0006,121.51,136.74,1985,1225
0006,121.51,136.74,1986,1045
0006,121.51,136.74,1987,865
0006,121.51,136.74,1988,805
0006,121.51,136.74,1989,800
0006,121.51,136.74,1990,825
0006,121.51,136.74,1991,880
0006,121.51,136.74,1992,900
0006,121.51,136.74,1993,915
0006,121.51,136.74,1994,1005
0006,121.51,136.74,1995,1130
0006,121.51,136.74,1996,1165
0006,121.51,136.74,1997,1180
0006,121.51,136.74,1998,1215
0006,121.51,136.74,1999,1335
0006,121.51,136.74,2000,1350
0006,121.51,136.74,2001,1405
0006,121.51,136.74,2002,1455
0006,121.51,136.74,2003,759
0006,121.51,136.74,2004,750
0006,121.51,136.74,2005,545
0006,121.51,136.74,2006,545
0006,121.51,136.74,2007,375
0006,121.51,136.74,2008,365
0006,121.51,136.74,2009,370
0006,121.51,136.74,2010,380
0006,121.51,136.74,2011,590
0006,121.51,136.74,2012,710
0006,121.51,136.74,2013,735
0006,121.51,136.74,2014,745
0006,121.51,136.74,2015,790
0006,121.51,136.74,2016,828
0006,121.51,136.74,2017,850
0006,121.51,136.74,2018,884
0006,121.51,136.74,2019,895
0006,121.51,136.74,2020,894
0006,121.51,136.74,2021,958
0006,136.74,138.46,1981,575
0006,136.74,138.46,1982,595
0006,136.74,138.46,1983,900
0006,136.74,138.46,1984,1175
0006,136.74,138.46,1985,1225
0006,136.74,138.46,1986,1045
0006,136.74,138.46,1987,865
0006,136.74,138.46,1988,805
0006,136.74,138.46,1989,800
0006,136.74,138.46,1990,825
0006,136.74,138.46,1991,880
0006,136.74,138.46,1992,900
0006,136.74,138.46,1993,915
0006,136.74,138.46,1994,1005
0006,136.74,138.46,1995,1130
0006,136.74,138.46,1996,1165
0006,136.74,138.46,1997,1180
0006,136.74,138.46,1998,1215
0006,136.74,138.46,1999,1335
0006,136.74,138.46,2000,1350
0006,136.74,138.46,2001,1405
0006,136.74,138.46,2002,1455
0006,136.74,138.46,2003,995
0006,136.74,138.46,2004,980
0006,136.74,138.46,2005,595
0006,136.74,138.46,2006,300
0006,136.74,138.46,2007,300
0006,136.74,138.46,2008,295
0006,136.74,138.46,2009,320
0006,136.74,138.46,2010,325
0006,136.74,138.46,2011,675
0006,136.74,138.46,2012,660
0006,136.74,138.46,2013,685
0006,136.74,138.46,2014,695
0006,136.74,138.46,2015,735
0006,136.74,138.46,2016,773
0006,136.74,138.46,2017,793
0006,136.74,138.46,2018,825
0006,136.74,138.46,2019,835
0006,136.74,138.46,2020,834
0006,136.74,138.46,2021,894
0006,138.46,139.92,1981,610
0006,138.46,139.92,1982,630
0006,138.46,139.92,1983,995
0006,138.46,139.92,1984,1025
0006,138.46,139.92,1985,1075
0006,138.46,139.92,1986,915
0006,138.46,139.92,1987,755
0006,138.46,139.92,1988,815
0006,138.46,139.92,1989,810
0006,138.46,139.92,1990,835
0006,138.46,139.92,1991,900
0006,138.46,139.92,1992,920
0006,138.46,139.92,1993,935
0006,138.46,139.92,1994,1010
0006,138.46,139.92,1995,1135
0006,138.46,139.92,1996,1170
0006,138.46,139.92,1997,1185
0006,138.46,139.92,1998,1220
0006,138.46,139.92,1999,1340
0006,138.46,139.92,2000,1474
0006,138.46,139.92,2001,1535
0006,138.46,139.92,2002,1590
0006,138.46,139.92,2003,1045
0006,138.46,139.92,2004,1030
0006,138.46,139.92,2005,645
0006,138.46,139.92,2006,655
0006,138.46,139.92,2007,545
0006,138.46,139.92,2008,655
0006,138.46,139.92,2009,665
0006,138.46,139.92,2010,680
0006,138.46,139.92,2011,675
0006,138.46,139.92,2012,660
0006,138.46,139.92,2013,685
0006,138.46,139.92,2014,695
0006,138.46,139.92,2015,735
0006,138.46,139.92,2016,773
0006,138.46,139.92,2017,1062
0006,138.46,139.92,2018,1104
0006,138.46,139.92,2019,1117
0006,138.46,139.92,2020,1116
0006,138.46,139.92,2021,1196
0006,139.92,140.35,1981,1080
0006,139.92,140.35,1982,1010
0006,139.92,140.35,1983,1150
0006,139.92,140.35,1984,1800
0006,139.92,140.35,1985,1900
0006,139.92,140.35,1986,1620
0006,139.92,140.35,1987,1340
0006,139.92,140.35,1988,1450
0006,139.92,140.35,1989,1440
0006,139.92,140.35,1990,1480
0006,139.92,140.35,1991,1600
0006,139.92,140.35,1992,1640
0006,139.92,140.35,1993,1660
0006,139.92,140.35,1994,1765
0006,139.92,140.35,1995,1980
0006,139.92,140.35,1996,2035
0006,139.92,140.35,1997,2065
0006,139.92,140.35,1998,2125
0006,139.92,140.35,1999,2330
0006,139.92,140.35,2000,2563
0006,139.92,140.35,2001,2665
0006,139.92,140.35,2002,2760
0006,139.92,140.35,2003,1113
0006,139.92,140.35,2004,1095
0006,139.92,140.35,2005,710
0006,139.92,140.35,2006,720
0006,139.92,140.35,2007,725
0006,139.92,140.35,2008,705
0006,139.92,140.35,2009,720
0006,139.92,140.35,2010,730
0006,139.92,140.35,2011,1125
0006,139.92,140.35,2012,1125
0006,139.92,140.35,2013,1165
0006,139.92,140.35,2014,1180
0006,139.92,140.35,2015,1250
0006,139.92,140.35,2016,1313
0006,139.92,140.35,2017,1347
0006,139.92,140.35,2018,1401
0006,139.92,140.35,2019,1418
0006,139.92,140.35,2020,1417
0006,139.92,140.35,2021,1519
0006,140.35,141.04,1981,1080
0006,140.35,141.04,1982,1010
0006,140.35,141.04,1983,1150
0006,140.35,141.04,1984,1800
0006,140.35,141.04,1985,1900
0006,140.35,141.04,1986,1620
0006,140.35,141.04,1987,1340
0006,140.35,141.04,1988,1450
0006,140.35,141.04,1989,1440
0006,140.35,141.04,1990,1480
0006,140.35,141.04,1991,1600
0006,140.35,141.04,1992,1640
0006,140.35,141.04,1993,1660
0006,140.35,141.04,1994,1765
0006,140.35,141.04,1995,1980
0006,140.35,141.04,1996,2035
0006,140.35,141.04,1997,2065
0006,140.35,141.04,1998,2125
0006,140.35,141.04,1999,2330
0006,140.35,141.04,2000,2563
0006,140.35,141.04,2001,2665
0006,140.35,141.04,2002,2760
0006,140.35,141.04,2003,1239
0006,140.35,141.04,2004,1220
0006,140.35,141.04,2005,1195
0006,140.35,141.04,2006,1430
0006,140.35,141.04,2007,1440
0006,140.35,141.04,2008,1400
0006,140.35,141.04,2009,1425
0006,140.35,141.04,2010,1455
0006,140.35,141.04,2011,1450
0006,140.35,141.04,2012,1420
0006,140.35,141.04,2013,1470
0006,140.35,141.04,2014,1495
0006,140.35,141.04,2015,1580
0006,140.35,141.04,2016,1660
0006,140.35,141.04,2017,1703
0006,140.35,141.04,2018,1771
0006,140.35,141.04,2019,1792
0006,140.35,141.04,2020,1790
0006,140.35,141.04,2021,1919
0006,141.04,149.95,1981,975
0006,141.04,149.95,1982,1000
0006,141.04,149.95,1983,965
0006,141.04,149.95,1984,1240
0006,141.04,149.95,1985,1340
0006,141.04,149.95,1986,1060
0006,141.04,149.95,1987,890
0006,141.04,149.95,1988,830
0006,141.04,149.95,1989,825
0006,141.04,149.95,1990,845
0006,141.04,149.95,1991,900
0006,141.04,149.95,1992,920
0006,141.04,149.95,1993,930
0006,141.04,149.95,1994,1015
0006,141.04,149.95,1995,1140
0006,141.04,149.95,1996,1170
0006,141.04,149.95,1997,1185
0006,141.04,149.95,1998,1220
0006,141.04,149.95,1999,1335
0006,141.04,149.95,2000,1345
0006,141.04,149.95,2001,1400
0006,141.04,149.95,2002,1450
0006,141.04,149.95,2003,1365
0006,141.04,149.95,2004,1340
0006,141.04,149.95,2005,1310
0006,141.04,149.95,2006,1330
0006,141.04,149.95,2007,1315
0006,141.04,149.95,2008,1215
0006,141.04,149.95,2009,1335
0006,141.04,149.95,2010,1315
0006,141.04,149.95,2011,1360
0006,141.04,149.95,2012,1345
0006,141.04,149.95,2013,1260
0006,141.04,149.95,2014,1300
0006,141.04,149.95,2015,1385
0006,141.04,149.95,2016,1453
0006,141.04,149.95,2017,1458
0006,141.04,149.95,2018,1443
0006,141.04,149.95,2019,1517
0006,141.04,149.95,2020,1647
0006,141.04,149.95,2021,1760
0006,149.95,152.6,1981,1200
0006,149.95,152.6,1982,1225
0006,149.95,152.6,1983,1225
0006,149.95,152.6,1984,1505
0006,149.95,152.6,1985,1575
0006,149.95,152.6,1986,1435
0006,149.95,152.6,1987,1295
0006,149.95,152.6,1988,1205
0006,149.95,152.6,1989,1195
0006,149.95,152.6,1990,1230
0006,149.95,152.6,1991,1310
0006,149.95,152.6,1992,1490
0006,149.95,152.6,1993,1510
0006,149.95,152.6,1994,1655
0006,149.95,152.6,1995,1860
0006,149.95,152.6,1996,1605
0006,149.95,152.6,1997,1630
0006,149.95,152.6,1998,1675
0006,149.95,152.6,1999,1835
0006,149.95,152.6,2000,1855
0006,149.95,152.6,2001,1930
0006,149.95,152.6,2002,2000
0006,149.95,152.6,2003,1365
0006,149.95,152.6,2004,1345
0006,149.95,152.6,2005,1315
0006,149.95,152.6,2006,2025
0006,149.95,152.6,2007,2005
0006,149.95,152.6,2008,1855
0006,149.95,152.6,2009,1950
0006,149.95,152.6,2010,1925
0006,149.95,152.6,2011,1985
0006,149.95,152.6,2012,2405
0006,149.95,152.6,2013,2250
0006,149.95,152.6,2014,2330
0006,149.95,152.6,2015,2480
0006,149.95,152.6,2016,2602
0006,149.95,152.6,2017,2610
0006,149.95,152.6,2018,2320
0006,149.95,152.6,2019,2441
0006,149.95,152.6,2020,2651
0006,149.95,152.6,2021,2834
0006,152.6,152.91,1981,1800
0006,152.6,152.91,1982,1840
0006,152.6,152.91,1983,1840
0006,152.6,152.91,1984,2120
0006,152.6,152.91,1985,2190
0006,152.6,152.91,1986,2050
0006,152.6,152.91,1987,1910
0006,152.6,152.91,1989,1575
0006,152.6,152.91,1990,1730
0006,152.6,152.91,1991,1775
0006,152.6,152.91,1992,1815
0006,152.6,152.91,1993,1840
0006,152.6,152.91,1994,2015
0006,152.6,152.91,1995,2520
0006,152.6,152.91,1996,2170
0006,152.6,152.91,1997,2200
0006,152.6,152.91,1998,2240
0006,152.6,152.91,1999,2508
0006,152.6,152.91,2000,2535
0006,152.6,152.91,2001,3400
0006,152.6,152.91,2002,3520
0006,152.6,152.91,2003,1885
0006,152.6,152.91,2004,2645
0006,152.6,152.91,2005,2590
0006,152.6,152.91,2006,2625
0006,152.6,152.91,2007,2295
0006,152.6,152.91,2008,2185
0006,152.6,152.91,2009,2170
0006,152.6,152.91,2010,2160
0006,152.6,152.91,2011,2155
0006,152.6,152.91,2012,2115
0006,152.6,152.91,2013,2060
0006,152.6,152.91,2014,2085
0006,152.6,152.91,2015,2175
0006,152.6,152.91,2016,2288
0006,152.6,152.91,2017,2350
0006,152.6,152.91,2018,2374
0006,152.6,152.91,2019,2417
0006,152.6,152.91,2020,2158
0006,152.6,152.91,2021,2339
0006,152.91,156.04,1981,1800
0006,152.91,156.04,1982,1840
0006,152.91,156.04,1983,1840
0006,152.91,156.04,1984,2120
0006,152.91,156.04,1985,2190
0006,152.91,156.04,1986,2050
0006,152.91,156.04,1987,1910
0006,152.91,156.04,1989,1575
0006,152.91,156.04,1990,1730
0006,152.91,156.04,1991,1775
0006,152.91,156.04,1992,1815
0006,152.91,156.04,1993,1840
0006,152.91,156.04,1994,2015
0006,152.91,156.04,1995,2520
0006,152.91,156.04,1996,2170
0006,152.91,156.04,1997,2200
0006,152.91,156.04,1998,2240
0006,152.91,156.04,1999,2508
0006,152.91,156.04,2000,2535
0006,152.91,156.04,2001,3400
0006,152.91,156.04,2002,3520
0006,152.91,156.04,2003,1885
0006,152.91,156.04,2004,2645
0006,152.91,156.04,2005,3630
0006,152.91,156.04,2006,3680
0006,152.91,156.04,2007,3275
0006,152.91,156.04,2008,2995
0006,152.91,156.04,2009,2975
0006,152.91,156.04,2010,2965
0006,152.91,156.04,2011,2955
0006,152.91,156.04,2012,2895
0006,152.91,156.04,2013,2825
0006,152.91,156.04,2014,2855
0006,152.91,156.04,2015,2975
0006,152.91,156.04,2016,3135
0006,152.91,156.04,2017,3656
0006,152.91,156.04,2018,3693
0006,152.91,156.04,2019,3759
0006,152.91,156.04,2020,3357
0006,152.91,156.04,2021,3639
0006,156.04,159.32,1981,1715
0006,156.04,159.32,1982,1750
0006,156.04,159.32,1983,1750
0006,156.04,159.32,1984,2030
0006,156.04,159.32,1985,2100
0006,156.04,159.32,1986,1970
0006,156.04,159.32,1987,1840
0006,156.04,159.32,1988,1710
0006,156.04,159.32,1989,1700
0006,156.04,159.32,1990,1970
0006,156.04,159.32,1991,2020
0006,156.04,159.32,1992,2205
0006,156.04,159.32,1993,2235
0006,156.04,159.32,1994,2450
0006,156.04,159.32,1995,3350
0006,156.04,159.32,1996,2850
0006,156.04,159.32,1997,2890
0006,156.04,159.32,1998,2970
0006,156.04,159.32,1999,3255
0006,156.04,159.32,2000,3290
0006,156.04,159.32,2001,3425
0006,156.04,159.32,2002,5475
0006,156.04,159.32,2003,5155
0006,156.04,159.32,2004,5070
0006,156.04,159.32,2005,4175
